J1,J2,J3,J4,J5,J6,empty
3876328.000,-11.746,-30.651,126.725,0.000,83.926,-101.746,
3876329.000,-11.713,-30.531,126.659,0.000,83.871,-101.713,
3876332.000,-11.618,-30.174,126.463,0.000,83.710,-101.618,
3876335.000,-11.525,-29.824,126.270,0.000,83.553,-101.525,
3876336.000,-11.495,-29.709,126.206,0.000,83.502,-101.495,
3876337.000,-11.466,-29.595,126.143,0.000,83.452,-101.466,
3876338.000,-11.436,-29.482,126.079,0.000,83.402,-101.436,
3876339.000,-11.436,-29.482,126.079,0.000,83.402,-101.436,
3876341.000,-11.350,-29.147,125.891,0.000,83.255,-101.350,
3876343.000,-11.294,-28.928,125.768,0.000,83.160,-101.294,
3876346.000,-11.213,-28.606,125.584,0.000,83.021,-101.213,
3876348.000,-11.161,-28.396,125.464,0.000,82.932,-101.161,
3876350.000,-11.109,-28.190,125.345,0.000,82.844,-101.109,
3876352.000,-11.084,-28.088,125.286,0.000,82.801,-101.084,
3876354.000,-11.011,-27.787,125.112,0.000,82.675,-101.011,
3876356.000,-10.963,-27.591,124.998,0.000,82.593,-100.963,
3876358.000,-10.917,-27.399,124.885,0.000,82.513,-100.917,
3876360.000,-10.872,-27.210,124.774,0.000,82.436,-100.872,
3876363.000,-10.806,-26.934,124.610,0.000,82.323,-100.806,
3876365.000,-10.764,-26.754,124.503,0.000,82.250,-100.764,
3876367.000,-10.723,-26.578,124.398,0.000,82.179,-100.723,
3876369.000,-10.683,-26.405,124.295,0.000,82.110,-100.683,
3876371.000,-10.644,-26.237,124.193,0.000,82.043,-100.644,
3876373.000,-10.606,-26.072,124.093,0.000,81.978,-100.606,
3876375.000,-10.569,-25.910,123.995,0.000,81.914,-100.569,
3876376.000,-10.551,-25.831,123.947,0.000,81.883,-100.551,
3876377.000,-10.533,-25.752,123.899,0.000,81.852,-100.533,
3876380.000,-10.481,-25.522,123.758,0.000,81.763,-100.481,
3876381.000,-10.464,-25.447,123.712,0.000,81.734,-100.464,
3876383.000,-10.431,-25.300,123.622,0.000,81.677,-100.431,
3876385.000,-10.399,-25.156,123.533,0.000,81.622,-100.399,
3876387.000,-10.368,-25.016,123.447,0.000,81.569,-100.368,
3876389.000,-10.338,-24.880,123.362,0.000,81.517,-100.338,
3876391.000,-10.309,-24.746,123.279,0.000,81.467,-100.309,
3876393.000,-10.281,-24.617,123.198,0.000,81.418,-100.281,
3876395.000,-10.253,-24.490,123.119,0.000,81.371,-100.253,
3876397.000,-10.227,-24.367,123.041,0.000,81.325,-100.227,
3876399.000,-10.201,-24.248,122.966,0.000,81.281,-100.201,
3876401.000,-10.176,-24.131,122.893,0.000,81.238,-100.176,
3876402.000,-10.164,-24.074,122.857,0.000,81.217,-100.164,
3876405.000,-10.128,-23.908,122.751,0.000,81.157,-100.128,
3876407.000,-10.106,-23.801,122.683,0.000,81.118,-100.106,
3876410.000,-10.073,-23.647,122.585,0.000,81.062,-100.073,
3876412.000,-10.052,-23.548,122.521,0.000,81.026,-100.052,
3876414.000,-10.032,-23.452,122.460,0.000,80.992,-100.032,
3876415.000,-10.022,-23.405,122.429,0.000,80.975,-100.022,
3876418.000,-9.994,-23.268,122.341,0.000,80.926,-99.994,
3876420.000,-9.976,-23.180,122.285,0.000,80.895,-99.976,
3876422.000,-9.958,-23.095,122.230,0.000,80.865,-99.958,
3876425.000,-9.933,-22.973,122.151,0.000,80.822,-99.933,
3876427.000,-9.917,-22.895,122.100,0.000,80.794,-99.917,
3876429.000,-9.901,-22.819,122.051,0.000,80.768,-99.901,
3876430.000,-9.894,-22.782,122.027,0.000,80.755,-99.894,
3876433.000,-9.872,-22.675,121.957,0.000,80.718,-99.872,
3876435.000,-9.858,-22.607,121.912,0.000,80.694,-99.858,
3876437.000,-9.844,-22.540,121.869,0.000,80.671,-99.844,
3876440.000,-9.825,-22.445,121.807,0.000,80.638,-99.825,
3876442.000,-9.813,-22.385,121.767,0.000,80.617,-99.813,
3876443.000,-9.813,-22.385,121.767,0.000,80.617,-99.813,
3876445.000,-9.795,-22.298,121.710,0.000,80.588,-99.795,
3876448.000,-9.779,-22.215,121.655,0.000,80.559,-99.779,
3876450.000,-9.768,-22.163,121.621,0.000,80.542,-99.768,
3876452.000,-9.758,-22.112,121.587,0.000,80.524,-99.758,
3876455.000,-9.743,-22.039,121.539,0.000,80.500,-99.743,
3876456.000,-9.739,-22.016,121.524,0.000,80.492,-99.739,
3876457.000,-9.734,-21.993,121.508,0.000,80.484,-99.734,
3876460.000,-9.721,-21.927,121.465,0.000,80.462,-99.721,
3876463.000,-9.708,-21.864,121.423,0.000,80.441,-99.708,
3876466.000,-9.697,-21.805,121.384,0.000,80.421,-99.697,
3876468.000,-9.689,-21.768,121.359,0.000,80.408,-99.689,
3876471.000,-9.679,-21.714,121.323,0.000,80.390,-99.679,
3876472.000,-9.675,-21.697,121.311,0.000,80.385,-99.675,
3876475.000,-9.665,-21.647,121.278,0.000,80.368,-99.665,
3876477.000,-9.659,-21.615,121.257,0.000,80.358,-99.659,
3876480.000,-9.650,-21.570,121.227,0.000,80.343,-99.650,
3876483.000,-9.642,-21.527,121.198,0.000,80.329,-99.642,
3876485.000,-9.637,-21.500,121.180,0.000,80.320,-99.637,
3876486.000,-9.634,-21.487,121.172,0.000,80.315,-99.634,
3876487.000,-9.632,-21.474,121.163,0.000,80.311,-99.632,
3876490.000,-9.624,-21.437,121.138,0.000,80.299,-99.624,
3876493.000,-9.617,-21.403,121.115,0.000,80.287,-99.617,
3876495.000,-9.613,-21.380,121.100,0.000,80.280,-99.613,
3876498.000,-9.607,-21.349,121.079,0.000,80.270,-99.607,
3876500.000,-9.603,-21.329,121.065,0.000,80.263,-99.603,
3876501.000,-9.601,-21.319,121.059,0.000,80.260,-99.601,
3876504.000,-9.596,-21.291,121.040,0.000,80.251,-99.596,
3876506.000,-9.592,-21.274,121.028,0.000,80.245,-99.592,
3876509.000,-9.587,-21.248,121.011,0.000,80.237,-99.587,
3876511.000,-9.584,-21.232,121.000,0.000,80.232,-99.584,
3876513.000,-9.581,-21.217,120.990,0.000,80.226,-99.581,
3876515.000,-9.580,-21.210,120.985,0.000,80.224,-99.580,
3876518.000,-9.576,-21.188,120.971,0.000,80.217,-99.576,
3876520.000,-9.572,-21.168,120.957,0.000,80.211,-99.572,
3876523.000,-9.568,-21.149,120.944,0.000,80.204,-99.568,
3876525.000,-9.566,-21.137,120.936,0.000,80.200,-99.566,
3876526.000,-9.565,-21.131,120.932,0.000,80.199,-99.565,
3876527.000,-9.565,-21.131,120.932,0.000,80.199,-99.565,
3876529.000,-9.561,-21.115,120.921,0.000,80.193,-99.561,
3876533.000,-9.557,-21.094,120.907,0.000,80.186,-99.557,
3876535.000,-9.556,-21.084,120.900,0.000,80.183,-99.556,
3876536.000,-9.555,-21.080,120.897,0.000,80.182,-99.555,
3876537.000,-9.554,-21.075,120.894,0.000,80.180,-99.554,
3876540.000,-9.551,-21.062,120.885,0.000,80.176,-99.551,
3876542.000,-9.550,-21.053,120.880,0.000,80.173,-99.550,
3876546.000,-9.546,-21.038,120.869,0.000,80.168,-99.546,
3876547.000,-9.546,-21.034,120.866,0.000,80.167,-99.546,
3876548.000,-9.545,-21.030,120.864,0.000,80.166,-99.545,
3876550.000,-9.544,-21.023,120.859,0.000,80.163,-99.544,
3876552.000,-9.542,-21.013,120.852,0.000,80.160,-99.542,
3876555.000,-9.540,-21.007,120.848,0.000,80.158,-99.540,
3876557.000,-9.539,-21.001,120.844,0.000,80.156,-99.539,
3876560.000,-9.538,-20.992,120.838,0.000,80.153,-99.538,
3876561.000,-9.537,-20.989,120.836,0.000,80.152,-99.537,
3876563.000,-9.536,-20.984,120.833,0.000,80.151,-99.536,
3876565.000,-9.535,-20.979,120.829,0.000,80.149,-99.535,
3876567.000,-9.534,-20.974,120.826,0.000,80.147,-99.534,
3876570.000,-9.533,-20.967,120.821,0.000,80.145,-99.533,
3876573.000,-9.531,-20.960,120.816,0.000,80.143,-99.531,
3876574.000,-9.531,-20.960,120.816,0.000,80.143,-99.531,
3876576.000,-9.530,-20.954,120.812,0.000,80.141,-99.530,
3876578.000,-9.530,-20.950,120.810,0.000,80.140,-99.530,
3876580.000,-9.529,-20.946,120.807,0.000,80.139,-99.529,
3876583.000,-9.528,-20.941,120.803,0.000,80.137,-99.528,
3876585.000,-9.527,-20.938,120.801,0.000,80.136,-99.527,
3876589.000,-9.526,-20.931,120.797,0.000,80.134,-99.526,
3876592.000,-9.525,-20.927,120.794,0.000,80.132,-99.525,
3876594.000,-9.525,-20.924,120.792,0.000,80.131,-99.525,
3876596.000,-9.524,-20.921,120.790,0.000,80.131,-99.524,
3876598.000,-9.524,-20.919,120.789,0.000,80.130,-99.524,
3876601.000,-9.523,-20.915,120.786,0.000,80.129,-99.523,
3876603.000,-9.522,-20.913,120.785,0.000,80.128,-99.522,
3876606.000,-9.522,-20.910,120.782,0.000,80.127,-99.522,
3876608.000,-9.521,-20.908,120.781,0.000,80.126,-99.521,
3876610.000,-9.521,-20.906,120.780,0.000,80.126,-99.521,
3876612.000,-9.521,-20.904,120.778,0.000,80.125,-99.521,
3876614.000,-9.520,-20.902,120.777,0.000,80.124,-99.520,
3876615.000,-9.520,-20.901,120.777,0.000,80.124,-99.520,
3876619.000,-9.520,-20.898,120.774,0.000,80.123,-99.520,
3876621.000,-9.519,-20.896,120.773,0.000,80.123,-99.519,
3876623.000,-9.519,-20.895,120.772,0.000,80.122,-99.519,
3876625.000,-9.519,-20.893,120.771,0.000,80.122,-99.519,
3876627.000,-9.518,-20.892,120.770,0.000,80.121,-99.518,
3876628.000,-9.518,-20.891,120.770,0.000,80.121,-99.518,
3876630.000,-9.518,-20.890,120.769,0.000,80.121,-99.518,
3876632.000,-9.518,-20.889,120.768,0.000,80.120,-99.518,
3876634.000,-9.518,-20.888,120.767,0.000,80.120,-99.518,
3876636.000,-9.517,-20.887,120.767,0.000,80.119,-99.517,
3876639.000,-9.517,-20.885,120.766,0.000,80.119,-99.517,
3876640.000,-9.517,-20.885,120.766,0.000,80.119,-99.517,
3876642.000,-9.517,-20.883,120.764,0.000,80.118,-99.517,
3876645.000,-9.516,-20.882,120.764,0.000,80.118,-99.516,
3876647.000,-9.516,-20.881,120.763,0.000,80.118,-99.516,
3876649.000,-9.516,-20.880,120.762,0.000,80.117,-99.516,
3876651.000,-9.516,-20.879,120.762,0.000,80.117,-99.516,
3876652.000,-9.516,-20.879,120.762,0.000,80.117,-99.516,
3876653.000,-9.516,-20.879,120.761,0.000,80.117,-99.516,
3876657.000,-9.516,-20.877,120.760,0.000,80.116,-99.516,
3876659.000,-9.515,-20.877,120.760,0.000,80.116,-99.515,
3876663.000,-9.515,-20.875,120.759,0.000,80.116,-99.515,
3876666.000,-9.515,-20.874,120.758,0.000,80.115,-99.515,
3876669.000,-9.515,-20.873,120.758,0.000,80.115,-99.515,
3876670.000,-9.515,-20.873,120.758,0.000,80.115,-99.515,
3876674.000,-9.515,-20.872,120.757,0.000,80.115,-99.515,
3876677.000,-9.514,-20.872,120.756,0.000,80.115,-99.514,
3876679.000,-9.514,-20.871,120.756,0.000,80.114,-99.514,
3876682.000,-9.514,-20.870,120.756,0.000,80.114,-99.514,
3876684.000,-9.514,-20.870,120.755,0.000,80.114,-99.514,
3876685.000,-9.514,-20.870,120.755,0.000,80.114,-99.514,
3876688.000,-9.514,-20.869,120.755,0.000,80.114,-99.514,
3876690.000,-9.514,-20.869,120.755,0.000,80.114,-99.514,
3876693.000,-9.514,-20.868,120.754,0.000,80.114,-99.514,
3876696.000,-9.514,-20.868,120.754,0.000,80.113,-99.514,
3876698.000,-9.514,-20.868,120.754,0.000,80.113,-99.514,
3876701.000,-9.514,-20.867,120.754,0.000,80.113,-99.514,
3876703.000,-9.514,-20.867,120.754,0.000,80.113,-99.514,
3876705.000,-9.514,-20.867,120.754,0.000,80.113,-99.514,
3876707.000,-9.514,-20.868,120.754,0.000,80.113,-99.514,
3876709.000,-9.514,-20.868,120.754,0.000,80.113,-99.514,
3876712.000,-9.514,-20.869,120.754,0.000,80.114,-99.514,
3876713.000,-9.514,-20.869,120.755,0.000,80.114,-99.514,
3876714.000,-9.514,-20.869,120.755,0.000,80.114,-99.514,
3876718.000,-9.514,-20.870,120.755,0.000,80.114,-99.514,
3876720.000,-9.514,-20.870,120.755,0.000,80.114,-99.514,
3876722.000,-9.514,-20.870,120.756,0.000,80.114,-99.514,
3876724.000,-9.514,-20.871,120.756,0.000,80.114,-99.514,
3876725.000,-9.514,-20.871,120.756,0.000,80.114,-99.514,
3876727.000,-9.514,-20.871,120.756,0.000,80.115,-99.514,
3876731.000,-9.515,-20.872,120.757,0.000,80.115,-99.515,
3876733.000,-9.515,-20.873,120.757,0.000,80.115,-99.515,
3876734.000,-9.515,-20.873,120.758,0.000,80.115,-99.515,
3876735.000,-9.515,-20.873,120.758,0.000,80.115,-99.515,
3876736.000,-9.515,-20.873,120.758,0.000,80.115,-99.515,
3876738.000,-9.515,-20.874,120.758,0.000,80.115,-99.515,
3876742.000,-9.515,-20.875,120.759,0.000,80.116,-99.515,
3876744.000,-9.515,-20.876,120.760,0.000,80.116,-99.515,
3876745.000,-9.515,-20.876,120.760,0.000,80.116,-99.515,
3876746.000,-9.515,-20.877,120.760,0.000,80.116,-99.515,
3876748.000,-9.516,-20.877,120.760,0.000,80.117,-99.516,
3876750.000,-9.516,-20.878,120.761,0.000,80.117,-99.516,
3876752.000,-9.516,-20.879,120.762,0.000,80.117,-99.516,
3876756.000,-9.516,-20.881,120.763,0.000,80.118,-99.516,
3876757.000,-9.516,-20.881,120.763,0.000,80.118,-99.516,
3876758.000,-9.516,-20.881,120.763,0.000,80.118,-99.516,
3876760.000,-9.517,-20.882,120.764,0.000,80.118,-99.517,
3876762.000,-9.517,-20.883,120.764,0.000,80.118,-99.517,
3876764.000,-9.517,-20.884,120.765,0.000,80.119,-99.517,
3876768.000,-9.517,-20.886,120.767,0.000,80.119,-99.517,
3876769.000,-9.517,-20.886,120.767,0.000,80.119,-99.517,
3876771.000,-9.517,-20.887,120.767,0.000,80.120,-99.517,
3876773.000,-9.518,-20.889,120.769,0.000,80.120,-99.518,
3876777.000,-9.518,-20.892,120.770,0.000,80.121,-99.518,
3876780.000,-9.519,-20.894,120.772,0.000,80.122,-99.519,
3876782.000,-9.519,-20.895,120.773,0.000,80.122,-99.519,
3876784.000,-9.519,-20.897,120.774,0.000,80.123,-99.519,
3876785.000,-9.519,-20.897,120.774,0.000,80.123,-99.519,
3876787.000,-9.520,-20.899,120.775,0.000,80.124,-99.520,
3876789.000,-9.520,-20.901,120.776,0.000,80.124,-99.520,
3876793.000,-9.521,-20.905,120.779,0.000,80.125,-99.521,
3876796.000,-9.521,-20.908,120.781,0.000,80.126,-99.521,
3876797.000,-9.522,-20.909,120.782,0.000,80.126,-99.522,
3876799.000,-9.522,-20.911,120.783,0.000,80.127,-99.522,
3876802.000,-9.523,-20.914,120.785,0.000,80.128,-99.523,
3876805.000,-9.523,-20.917,120.788,0.000,80.129,-99.523,
3876810.000,-9.525,-20.924,120.792,0.000,80.131,-99.525,
3876811.000,-9.525,-20.925,120.793,0.000,80.132,-99.525,
3876812.000,-9.525,-20.927,120.794,0.000,80.132,-99.525,
3876814.000,-9.526,-20.930,120.796,0.000,80.133,-99.526,
3876818.000,-9.527,-20.936,120.800,0.000,80.135,-99.527,
3876820.000,-9.527,-20.939,120.802,0.000,80.136,-99.527,
3876824.000,-9.529,-20.946,120.807,0.000,80.139,-99.529,
3876825.000,-9.529,-20.948,120.808,0.000,80.139,-99.529,
3876828.000,-9.530,-20.954,120.812,0.000,80.141,-99.530,
3876831.000,-9.531,-20.960,120.816,0.000,80.143,-99.531,
3876834.000,-9.533,-20.966,120.821,0.000,80.145,-99.533,
3876836.000,-9.534,-20.971,120.824,0.000,80.147,-99.534,
3876841.000,-9.536,-20.983,120.832,0.000,80.151,-99.536,
3876842.000,-9.536,-20.983,120.832,0.000,80.151,-99.536,
3876844.000,-9.538,-20.992,120.838,0.000,80.153,-99.538,
3876847.000,-9.539,-21.000,120.844,0.000,80.156,-99.539,
3876849.000,-9.540,-21.006,120.848,0.000,80.158,-99.540,
3876852.000,-9.542,-21.016,120.854,0.000,80.161,-99.542,
3876856.000,-9.545,-21.030,120.864,0.000,80.166,-99.545,
3876857.000,-9.546,-21.033,120.866,0.000,80.167,-99.546,
3876858.000,-9.546,-21.033,120.866,0.000,80.167,-99.546,
3876860.000,-9.548,-21.045,120.874,0.000,80.170,-99.548,
3876863.000,-9.550,-21.057,120.882,0.000,80.174,-99.550,
3876865.000,-9.552,-21.065,120.888,0.000,80.177,-99.552,
3876868.000,-9.554,-21.079,120.897,0.000,80.182,-99.554,
3876870.000,-9.556,-21.088,120.903,0.000,80.185,-99.556,
3876871.000,-9.557,-21.093,120.907,0.000,80.186,-99.557,
3876872.000,-9.557,-21.093,120.907,0.000,80.186,-99.557,
3876874.000,-9.560,-21.109,120.917,0.000,80.191,-99.560,
3876876.000,-9.562,-21.119,120.924,0.000,80.195,-99.562,
3876879.000,-9.566,-21.136,120.936,0.000,80.200,-99.566,
3876883.000,-9.570,-21.161,120.952,0.000,80.208,-99.570,
3876884.000,-9.572,-21.167,120.956,0.000,80.210,-99.572,
3876885.000,-9.573,-21.174,120.961,0.000,80.212,-99.573,
3876886.000,-9.574,-21.180,120.965,0.000,80.215,-99.574,
3876889.000,-9.578,-21.201,120.979,0.000,80.221,-99.578,
3876891.000,-9.581,-21.216,120.989,0.000,80.226,-99.581,
3876894.000,-9.586,-21.239,121.005,0.000,80.234,-99.586,
3876896.000,-9.589,-21.255,121.016,0.000,80.239,-99.589,
3876898.000,-9.592,-21.272,121.027,0.000,80.245,-99.592,
3876899.000,-9.592,-21.272,121.027,0.000,80.245,-99.592,
3876901.000,-9.597,-21.299,121.045,0.000,80.253,-99.597,
3876903.000,-9.601,-21.318,121.058,0.000,80.259,-99.601,
3876907.000,-9.609,-21.358,121.085,0.000,80.273,-99.609,
3876909.000,-9.613,-21.379,121.099,0.000,80.280,-99.613,
3876910.000,-9.615,-21.390,121.106,0.000,80.283,-99.615,
3876911.000,-9.617,-21.401,121.114,0.000,80.287,-99.617,
3876912.000,-9.617,-21.401,121.114,0.000,80.287,-99.617,
3876914.000,-9.624,-21.436,121.137,0.000,80.298,-99.624,
3876918.000,-9.634,-21.485,121.170,0.000,80.315,-99.634,
3876921.000,-9.642,-21.525,121.197,0.000,80.328,-99.642,
3876924.000,-9.650,-21.568,121.225,0.000,80.342,-99.650,
3876925.000,-9.653,-21.583,121.235,0.000,80.347,-99.653,
3876926.000,-9.653,-21.583,121.235,0.000,80.347,-99.653,
3876930.000,-9.668,-21.661,121.287,0.000,80.373,-99.668,
3876932.000,-9.675,-21.694,121.310,0.000,80.384,-99.675,
3876934.000,-9.682,-21.729,121.333,0.000,80.395,-99.682,
3876935.000,-9.685,-21.747,121.345,0.000,80.401,-99.685,
3876936.000,-9.689,-21.765,121.357,0.000,80.407,-99.689,
3876938.000,-9.696,-21.802,121.382,0.000,80.420,-99.696,
3876941.000,-9.708,-21.861,121.421,0.000,80.440,-99.708,
3876944.000,-9.720,-21.924,121.462,0.000,80.461,-99.720,
3876947.000,-9.733,-21.990,121.506,0.000,80.483,-99.733,
3876949.000,-9.743,-22.036,121.537,0.000,80.499,-99.743,
3876950.000,-9.747,-22.060,121.552,0.000,80.507,-99.747,
3876951.000,-9.752,-22.084,121.568,0.000,80.515,-99.752,
3876953.000,-9.762,-22.133,121.601,0.000,80.532,-99.762,
3876957.000,-9.783,-22.238,121.670,0.000,80.567,-99.783,
3876960.000,-9.800,-22.322,121.726,0.000,80.596,-99.800,
3876963.000,-9.818,-22.410,121.784,0.000,80.626,-99.818,
3876965.000,-9.830,-22.472,121.824,0.000,80.647,-99.830,
3876966.000,-9.837,-22.503,121.845,0.000,80.658,-99.837,
3876967.000,-9.843,-22.536,121.866,0.000,80.669,-99.843,
3876968.000,-9.850,-22.568,121.887,0.000,80.681,-99.850,
3876972.000,-9.878,-22.705,121.976,0.000,80.728,-99.878,
3876975.000,-9.900,-22.814,122.047,0.000,80.766,-99.900,
3876978.000,-9.923,-22.928,122.121,0.000,80.806,-99.923,
3876980.000,-9.940,-23.007,122.173,0.000,80.834,-99.940,
3876981.000,-9.940,-23.007,122.173,0.000,80.834,-99.940,
3876984.000,-9.974,-23.174,122.281,0.000,80.893,-99.974,
3876986.000,-9.992,-23.261,122.337,0.000,80.924,-99.992,
3876989.000,-10.021,-23.398,122.425,0.000,80.972,-100.021,
3876991.000,-10.041,-23.492,122.486,0.000,81.006,-100.041,
3876992.000,-10.051,-23.541,122.517,0.000,81.023,-100.051,
3876993.000,-10.061,-23.590,122.548,0.000,81.041,-100.061,
3876994.000,-10.072,-23.640,122.580,0.000,81.059,-100.072,
3876999.000,-10.127,-23.900,122.746,0.000,81.154,-100.127,
3877001.000,-10.150,-24.010,122.816,0.000,81.194,-100.150,
3877004.000,-10.187,-24.181,122.924,0.000,81.256,-100.187,
3877007.000,-10.225,-24.358,123.036,0.000,81.322,-100.225,
3877008.000,-10.238,-24.419,123.074,0.000,81.345,-100.238,
3877010.000,-10.265,-24.544,123.152,0.000,81.391,-100.265,
3877014.000,-10.321,-24.803,123.314,0.000,81.488,-100.321,
3877017.000,-10.366,-25.006,123.440,0.000,81.565,-100.366,
3877019.000,-10.397,-25.146,123.527,0.000,81.618,-100.397,
3877020.000,-10.397,-25.146,123.527,0.000,81.618,-100.397,
3877021.000,-10.413,-25.217,123.571,0.000,81.646,-100.413,
3877025.000,-10.496,-25.586,123.798,0.000,81.788,-100.496,
3877028.000,-10.548,-25.819,123.940,0.000,81.879,-100.548,
3877030.000,-10.584,-25.978,124.037,0.000,81.941,-100.584,
3877032.000,-10.603,-26.059,124.086,0.000,81.973,-100.603,
3877033.000,-10.622,-26.141,124.136,0.000,82.005,-100.622,
3877035.000,-10.680,-26.393,124.287,0.000,82.105,-100.680,
3877039.000,-10.761,-26.741,124.495,0.000,82.245,-100.761,
3877042.000,-10.825,-27.011,124.656,0.000,82.355,-100.825,
3877044.000,-10.868,-27.196,124.766,0.000,82.430,-100.868,
3877046.000,-10.913,-27.385,124.877,0.000,82.508,-100.913,
3877047.000,-10.936,-27.480,124.933,0.000,82.547,-100.936,
3877048.000,-10.936,-27.480,124.933,0.000,82.547,-100.936,
3877052.000,-11.056,-27.972,125.219,0.000,82.752,-101.056,
3877055.000,-11.131,-28.277,125.396,0.000,82.881,-101.131,
3877058.000,-11.209,-28.591,125.575,0.000,83.015,-101.209,
3877060.000,-11.263,-28.804,125.697,0.000,83.106,-101.263,
3877061.000,-11.290,-28.912,125.758,0.000,83.153,-101.290,
3877062.000,-11.318,-29.021,125.820,0.000,83.200,-101.318,
3877064.000,-11.374,-29.241,125.944,0.000,83.296,-101.374,
3877068.000,-11.491,-29.692,126.197,0.000,83.495,-101.491,
3877070.000,-11.551,-29.922,126.325,0.000,83.597,-101.551,
3877073.000,-11.645,-30.274,126.519,0.000,83.755,-101.645,
3877074.000,-11.676,-30.393,126.584,0.000,83.809,-101.676,
3877075.000,-11.709,-30.513,126.649,0.000,83.863,-101.709,
3877077.000,-11.807,-30.877,126.847,0.000,84.029,-101.807,
3877082.000,-11.944,-31.373,127.114,0.000,84.258,-101.944,
3877085.000,-12.050,-31.753,127.317,0.000,84.436,-102.050,
3877088.000,-12.161,-32.140,127.521,0.000,84.619,-102.161,
3877089.000,-12.198,-32.271,127.589,0.000,84.681,-102.198,
3877090.000,-12.198,-32.271,127.589,0.000,84.681,-102.198,
3877092.000,-12.313,-32.666,127.795,0.000,84.870,-102.313,
3877097.000,-12.513,-33.340,128.142,0.000,85.198,-102.513,
3877099.000,-12.638,-33.752,128.351,0.000,85.401,-102.638,
3877101.000,-12.680,-33.891,128.421,0.000,85.470,-102.680,
3877102.000,-12.680,-33.891,128.421,0.000,85.470,-102.680,
3877104.000,-12.811,-34.311,128.631,0.000,85.680,-102.811,
3877107.000,-12.945,-34.738,128.842,0.000,85.895,-102.945,
3877111.000,-13.131,-35.314,129.124,0.000,86.190,-103.131,
3877113.000,-13.227,-35.607,129.265,0.000,86.341,-103.227,
3877114.000,-13.227,-35.607,129.265,0.000,86.341,-103.227,
3877116.000,-13.375,-36.049,129.477,0.000,86.572,-103.375,
3877119.000,-13.527,-36.497,129.688,0.000,86.808,-103.527,
3877121.000,-13.631,-36.798,129.830,0.000,86.968,-103.631,
3877126.000,-13.900,-37.561,130.182,0.000,87.378,-103.900,
3877127.000,-13.956,-37.715,130.252,0.000,87.462,-103.956,
3877128.000,-14.012,-37.869,130.323,0.000,87.546,-104.012,
3877129.000,-14.012,-37.869,130.323,0.000,87.546,-104.012,
3877131.000,-14.184,-38.336,130.533,0.000,87.802,-104.184,
3877134.000,-14.361,-38.807,130.743,0.000,88.064,-104.361,
3877139.000,-14.669,-39.602,131.091,0.000,88.511,-104.669,
3877140.000,-14.733,-39.763,131.161,0.000,88.602,-104.733,
3877141.000,-14.797,-39.924,131.230,0.000,88.693,-104.797,
3877144.000,-14.993,-40.409,131.437,0.000,88.972,-104.993,
3877147.000,-15.196,-40.898,131.643,0.000,89.255,-105.196,
3877149.000,-15.335,-41.226,131.779,0.000,89.446,-105.335,
3877152.000,-15.695,-42.054,132.118,0.000,89.935,-105.695,
3877154.000,-15.695,-42.054,132.118,0.000,89.935,-105.695,
3877156.000,-15.845,-42.387,132.252,0.000,90.134,-105.845,
3877158.000,-15.997,-42.722,132.386,0.000,90.336,-105.997,
3877160.000,-16.153,-43.059,132.519,0.000,90.540,-106.153,
3877163.000,-16.394,-43.567,132.717,0.000,90.849,-106.394,
3877166.000,-16.643,-44.078,132.914,0.000,91.164,-106.643,
3877169.000,-16.900,-44.592,133.108,0.000,91.483,-106.900,
3877170.000,-16.987,-44.764,133.173,0.000,91.591,-106.987,
3877172.000,-17.165,-45.109,133.301,0.000,91.807,-107.165,
3877174.000,-17.347,-45.455,133.428,0.000,92.026,-107.347,
3877176.000,-17.534,-45.802,133.555,0.000,92.247,-107.534,
3877178.000,-17.725,-46.151,133.680,0.000,92.470,-107.725,
3877182.000,-18.119,-46.852,133.929,0.000,92.922,-108.119,
3877183.000,-18.119,-46.852,133.929,0.000,92.922,-108.119,
3877185.000,-18.428,-47.380,134.112,0.000,93.267,-108.428,
3877187.000,-18.640,-47.734,134.234,0.000,93.499,-108.640,
3877189.000,-18.857,-48.088,134.354,0.000,93.734,-108.857,
3877192.000,-19.193,-48.622,134.532,0.000,94.089,-109.193,
3877196.000,-19.660,-49.337,134.766,0.000,94.570,-109.660,
3877198.000,-19.903,-49.696,134.882,0.000,94.813,-109.903,
3877200.000,-20.152,-50.056,134.996,0.000,95.059,-110.152,
3877202.000,-20.407,-50.416,135.109,0.000,95.306,-110.407,
3877204.000,-20.669,-50.777,135.221,0.000,95.556,-110.669,
3877207.000,-21.075,-51.321,135.387,0.000,95.933,-111.075,
3877209.000,-21.355,-51.684,135.496,0.000,96.187,-111.355,
3877213.000,-21.938,-52.413,135.711,0.000,96.701,-111.938,
3877215.000,-22.241,-52.778,135.816,0.000,96.961,-112.241,
3877217.000,-22.554,-53.144,135.921,0.000,97.222,-112.554,
3877218.000,-22.713,-53.327,135.972,0.000,97.354,-112.713,
3877219.000,-22.875,-53.510,136.024,0.000,97.486,-112.875,
3877221.000,-23.205,-53.877,136.125,0.000,97.751,-113.205,
3877225.000,-23.896,-54.612,136.325,0.000,98.287,-113.896,
3877227.000,-24.257,-54.980,136.423,0.000,98.557,-114.257,
3877229.000,-24.629,-55.349,136.520,0.000,98.829,-114.629,
3877232.000,-25.208,-55.903,136.662,0.000,99.240,-115.208,
