J1,J2,J3,J4,J5,J6,empty
8807607.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807609.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807611.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807614.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807617.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807618.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807619.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807621.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807623.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807625.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807627.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807630.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807631.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807633.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807636.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807639.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807642.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807644.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807646.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807647.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807649.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807652.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807654.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807656.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807660.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807661.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807663.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807665.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807667.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807669.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807672.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807674.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807675.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807677.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807679.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807681.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807683.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807687.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807688.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807689.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807691.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807693.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807698.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807699.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807700.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807703.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807706.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807708.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807712.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807713.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807715.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807717.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807719.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807722.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807724.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807728.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807730.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807732.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807734.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807737.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807739.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807741.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807743.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807745.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807747.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807749.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807751.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807753.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807755.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807757.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807760.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807762.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807764.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807765.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807767.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807769.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807771.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807773.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807775.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807776.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807777.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807781.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807783.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807784.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807785.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807787.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807788.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807792.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807794.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807795.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807796.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807798.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807802.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807804.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807805.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807806.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807807.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807808.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807812.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807814.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807815.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807816.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807817.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807818.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807822.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807824.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807825.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807826.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807828.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807830.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807833.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807835.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807836.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807837.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807838.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807839.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807843.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807844.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807846.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807847.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807848.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807849.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807850.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807854.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807856.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807857.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807858.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807860.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807862.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807866.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807867.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807869.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807871.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807873.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807875.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807879.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807880.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807882.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807884.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807886.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807889.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807893.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807894.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807896.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807898.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807900.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807903.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807905.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807906.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807908.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807910.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807912.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807915.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807919.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807920.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807922.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807924.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807927.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807929.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807931.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807933.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807935.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807937.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807939.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807941.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807943.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807947.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807948.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807950.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807952.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807954.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807956.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807960.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807961.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807963.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807965.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807967.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807969.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807971.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807973.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807974.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807976.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807978.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807980.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807982.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807987.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807989.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807991.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807993.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807995.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807997.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8807999.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808001.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808003.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808006.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808008.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808010.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808013.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808014.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808018.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808020.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808022.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808025.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808027.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808028.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808030.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808032.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808034.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808036.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808039.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808040.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808042.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808044.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808046.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808047.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808050.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808051.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808052.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808054.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808056.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808058.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808060.000,-48.358,-4.413,94.262,89.865,48.359,-89.797,
8808062.000,-48.358,-4.413,94.262,89.865,48.358,-89.797,
8808063.000,-48.358,-4.413,94.262,89.865,48.358,-89.797,
8808064.000,-48.358,-4.413,94.262,89.865,48.358,-89.797,
8808067.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8808069.000,-48.358,-4.414,94.263,89.865,48.358,-89.797,
8808072.000,-48.357,-4.414,94.263,89.865,48.358,-89.797,
8808074.000,-48.357,-4.415,94.263,89.865,48.357,-89.797,
8808075.000,-48.357,-4.415,94.263,89.865,48.357,-89.797,
8808076.000,-48.357,-4.415,94.263,89.865,48.357,-89.797,
8808079.000,-48.357,-4.415,94.264,89.865,48.357,-89.797,
8808081.000,-48.356,-4.415,94.264,89.865,48.357,-89.797,
8808083.000,-48.356,-4.416,94.264,89.865,48.356,-89.797,
8808085.000,-48.356,-4.416,94.265,89.865,48.356,-89.797,
8808086.000,-48.356,-4.416,94.265,89.865,48.356,-89.797,
8808087.000,-48.356,-4.416,94.265,89.865,48.356,-89.797,
8808088.000,-48.355,-4.416,94.265,89.865,48.356,-89.797,
8808092.000,-48.355,-4.417,94.266,89.865,48.355,-89.797,
8808094.000,-48.355,-4.417,94.266,89.865,48.355,-89.797,
8808095.000,-48.354,-4.418,94.266,89.865,48.355,-89.797,
8808096.000,-48.354,-4.418,94.266,89.865,48.355,-89.797,
8808098.000,-48.354,-4.418,94.266,89.865,48.354,-89.797,
8808101.000,-48.353,-4.419,94.267,89.865,48.354,-89.797,
8808103.000,-48.353,-4.419,94.268,89.865,48.353,-89.797,
8808106.000,-48.352,-4.420,94.268,89.865,48.353,-89.797,
8808107.000,-48.352,-4.420,94.269,89.865,48.352,-89.797,
8808108.000,-48.352,-4.420,94.269,89.865,48.352,-89.797,
8808109.000,-48.352,-4.421,94.269,89.865,48.352,-89.797,
8808111.000,-48.351,-4.421,94.270,89.865,48.351,-89.797,
8808114.000,-48.351,-4.422,94.270,89.865,48.351,-89.797,
8808116.000,-48.350,-4.423,94.271,89.865,48.350,-89.797,
8808118.000,-48.350,-4.423,94.271,89.865,48.350,-89.796,
8808119.000,-48.349,-4.423,94.272,89.865,48.349,-89.796,
8808120.000,-48.349,-4.424,94.272,89.865,48.349,-89.796,
8808121.000,-48.349,-4.424,94.272,89.865,48.349,-89.796,
8808124.000,-48.348,-4.425,94.273,89.864,48.348,-89.796,
8808126.000,-48.347,-4.426,94.274,89.864,48.347,-89.796,
8808128.000,-48.347,-4.426,94.275,89.864,48.347,-89.796,
8808130.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8808131.000,-48.346,-4.427,94.275,89.864,48.346,-89.796,
8808132.000,-48.346,-4.428,94.276,89.864,48.346,-89.796,
8808136.000,-48.344,-4.430,94.278,89.864,48.344,-89.796,
8808138.000,-48.343,-4.431,94.278,89.864,48.343,-89.796,
8808139.000,-48.342,-4.431,94.279,89.864,48.343,-89.796,
8808140.000,-48.342,-4.432,94.279,89.864,48.342,-89.796,
8808141.000,-48.342,-4.432,94.279,89.864,48.342,-89.796,
8808142.000,-48.341,-4.433,94.280,89.864,48.341,-89.796,
8808145.000,-48.340,-4.434,94.282,89.864,48.340,-89.795,
8808147.000,-48.339,-4.435,94.283,89.864,48.339,-89.795,
8808149.000,-48.338,-4.436,94.284,89.864,48.338,-89.795,
8808150.000,-48.337,-4.437,94.284,89.864,48.337,-89.795,
8808151.000,-48.337,-4.438,94.285,89.864,48.337,-89.795,
8808152.000,-48.337,-4.438,94.285,89.864,48.337,-89.795,
8808155.000,-48.334,-4.440,94.287,89.863,48.335,-89.795,
8808157.000,-48.333,-4.442,94.289,89.863,48.333,-89.795,
8808159.000,-48.332,-4.443,94.290,89.863,48.332,-89.795,
8808161.000,-48.331,-4.445,94.291,89.863,48.331,-89.794,
8808162.000,-48.330,-4.445,94.292,89.863,48.330,-89.794,
8808163.000,-48.330,-4.445,94.292,89.863,48.330,-89.794,
8808166.000,-48.327,-4.449,94.295,89.863,48.327,-89.794,
8808168.000,-48.325,-4.450,94.297,89.863,48.326,-89.794,
8808170.000,-48.324,-4.452,94.298,89.863,48.324,-89.794,
8808172.000,-48.322,-4.454,94.300,89.863,48.322,-89.794,
8808173.000,-48.321,-4.455,94.301,89.862,48.322,-89.793,
8808174.000,-48.321,-4.455,94.301,89.862,48.322,-89.793,
8808177.000,-48.318,-4.459,94.305,89.862,48.318,-89.793,
8808179.000,-48.316,-4.461,94.307,89.862,48.316,-89.793,
8808181.000,-48.314,-4.464,94.309,89.862,48.314,-89.793,
8808183.000,-48.312,-4.466,94.311,89.862,48.312,-89.792,
8808184.000,-48.312,-4.466,94.311,89.862,48.312,-89.792,
8808185.000,-48.309,-4.468,94.314,89.862,48.310,-89.792,
8808188.000,-48.307,-4.471,94.316,89.861,48.307,-89.792,
8808190.000,-48.303,-4.475,94.320,89.861,48.304,-89.792,
8808192.000,-48.301,-4.478,94.323,89.861,48.301,-89.791,
8808194.000,-48.298,-4.481,94.325,89.861,48.298,-89.791,
8808195.000,-48.297,-4.483,94.327,89.861,48.297,-89.791,
8808196.000,-48.297,-4.483,94.327,89.861,48.297,-89.791,
8808198.000,-48.293,-4.488,94.331,89.860,48.293,-89.790,
8808202.000,-48.286,-4.495,94.338,89.860,48.286,-89.790,
8808204.000,-48.283,-4.498,94.341,89.860,48.283,-89.789,
8808205.000,-48.281,-4.500,94.343,89.859,48.281,-89.789,
8808206.000,-48.280,-4.502,94.345,89.859,48.280,-89.789,
8808207.000,-48.280,-4.502,94.345,89.859,48.280,-89.789,
8808209.000,-48.274,-4.508,94.351,89.859,48.274,-89.788,
8808212.000,-48.268,-4.515,94.357,89.859,48.268,-89.788,
8808215.000,-48.262,-4.522,94.363,89.858,48.262,-89.787,
8808216.000,-48.260,-4.524,94.366,89.858,48.260,-89.787,
8808217.000,-48.260,-4.524,94.366,89.858,48.260,-89.787,
8808218.000,-48.255,-4.529,94.370,89.858,48.256,-89.786,
8808221.000,-48.248,-4.537,94.378,89.857,48.249,-89.786,
8808225.000,-48.238,-4.549,94.388,89.856,48.238,-89.784,
8808226.000,-48.238,-4.549,94.388,89.856,48.238,-89.784,
8808227.000,-48.236,-4.552,94.391,89.856,48.236,-89.784,
8808229.000,-48.227,-4.561,94.400,89.855,48.227,-89.783,
8808231.000,-48.221,-4.568,94.406,89.855,48.222,-89.783,
8808233.000,-48.215,-4.574,94.412,89.854,48.216,-89.782,
8808236.000,-48.206,-4.585,94.422,89.854,48.206,-89.781,
8808238.000,-48.199,-4.593,94.429,89.853,48.199,-89.780,
8808239.000,-48.195,-4.597,94.433,89.853,48.196,-89.780,
8808240.000,-48.195,-4.597,94.433,89.853,48.196,-89.780,
8808242.000,-48.184,-4.609,94.444,89.852,48.185,-89.778,
8808244.000,-48.177,-4.618,94.452,89.852,48.177,-89.778,
8808246.000,-48.169,-4.627,94.461,89.851,48.169,-89.777,
8808249.000,-48.156,-4.641,94.474,89.850,48.156,-89.775,
8808250.000,-48.152,-4.646,94.478,89.850,48.152,-89.775,
8808251.000,-48.152,-4.646,94.478,89.850,48.152,-89.775,
8808253.000,-48.138,-4.661,94.493,89.849,48.138,-89.773,
8808255.000,-48.128,-4.672,94.503,89.848,48.129,-89.772,
8808258.000,-48.113,-4.689,94.518,89.847,48.113,-89.771,
8808262.000,-48.091,-4.713,94.541,89.845,48.092,-89.768,
8808263.000,-48.086,-4.720,94.547,89.844,48.086,-89.767,
8808265.000,-48.074,-4.733,94.559,89.844,48.074,-89.766,
8808267.000,-48.061,-4.746,94.572,89.843,48.062,-89.765,
8808269.000,-48.049,-4.761,94.585,89.842,48.049,-89.763,
8808271.000,-48.035,-4.776,94.599,89.840,48.036,-89.762,
8808273.000,-48.021,-4.791,94.613,89.839,48.022,-89.760,
8808275.000,-48.007,-4.807,94.628,89.838,48.007,-89.758,
8808276.000,-47.999,-4.815,94.636,89.838,48.000,-89.758,
8808278.000,-47.984,-4.832,94.651,89.836,47.984,-89.756,
8808280.000,-47.968,-4.850,94.668,89.835,47.968,-89.754,
8808282.000,-47.951,-4.869,94.685,89.834,47.952,-89.752,
8808284.000,-47.934,-4.888,94.703,89.832,47.934,-89.750,
8808287.000,-47.907,-4.918,94.730,89.830,47.907,-89.747,
8808288.000,-47.897,-4.928,94.740,89.829,47.898,-89.746,
8808289.000,-47.878,-4.950,94.760,89.828,47.878,-89.743,
8808292.000,-47.858,-4.972,94.780,89.826,47.858,-89.741,
8808294.000,-47.837,-4.995,94.802,89.824,47.837,-89.738,
8808296.000,-47.815,-5.019,94.824,89.822,47.815,-89.736,
8808300.000,-47.768,-5.070,94.871,89.819,47.769,-89.730,
8808301.000,-47.768,-5.070,94.871,89.819,47.769,-89.730,
8808302.000,-47.744,-5.097,94.896,89.816,47.744,-89.727,
8808304.000,-47.718,-5.125,94.921,89.814,47.719,-89.724,
8808306.000,-47.692,-5.154,94.948,89.812,47.692,-89.721,
8808308.000,-47.650,-5.199,94.990,89.808,47.651,-89.716,
8808313.000,-47.606,-5.247,95.034,89.805,47.607,-89.710,
8808315.000,-47.560,-5.297,95.080,89.801,47.560,-89.705,
8808317.000,-47.527,-5.333,95.112,89.798,47.528,-89.701,
8808319.000,-47.494,-5.369,95.145,89.795,47.494,-89.696,
8808321.000,-47.459,-5.406,95.180,89.792,47.459,-89.692,
8808323.000,-47.423,-5.445,95.215,89.788,47.423,-89.687,
8808325.000,-47.385,-5.486,95.252,89.785,47.386,-89.683,
8808328.000,-47.327,-5.548,95.310,89.779,47.327,-89.675,
8808330.000,-47.286,-5.592,95.350,89.776,47.286,-89.670,
8808332.000,-47.244,-5.637,95.391,89.772,47.244,-89.664,
8808334.000,-47.200,-5.684,95.433,89.768,47.200,-89.658,
8808337.000,-47.131,-5.756,95.500,89.761,47.132,-89.649,
8808339.000,-47.084,-5.807,95.545,89.756,47.084,-89.643,
8808341.000,-47.035,-5.859,95.593,89.752,47.035,-89.636,
8808343.000,-46.984,-5.912,95.641,89.747,46.984,-89.629,
8808345.000,-46.931,-5.967,95.691,89.742,46.932,-89.622,
8808348.000,-46.849,-6.053,95.769,89.733,46.850,-89.610,
8808350.000,-46.792,-6.112,95.823,89.728,46.793,-89.602,
8808352.000,-46.734,-6.173,95.878,89.722,46.734,-89.594,
8808354.000,-46.673,-6.236,95.934,89.715,46.674,-89.585,
8808356.000,-46.611,-6.300,95.992,89.709,46.612,-89.576,
8808359.000,-46.514,-6.400,96.082,89.698,46.514,-89.562,
8808361.000,-46.446,-6.469,96.144,89.691,46.447,-89.552,
8808363.000,-46.377,-6.539,96.208,89.684,46.378,-89.542,
8808365.000,-46.306,-6.611,96.273,89.676,46.307,-89.531,
8808367.000,-46.232,-6.686,96.339,89.668,46.233,-89.520,
8808368.000,-46.157,-6.762,96.407,89.659,46.158,-89.508,
8808370.000,-46.118,-6.800,96.442,89.655,46.119,-89.502,
8808373.000,-46.000,-6.919,96.548,89.641,46.001,-89.484,
8808375.000,-45.918,-7.001,96.621,89.632,45.919,-89.471,
8808377.000,-45.834,-7.084,96.695,89.622,45.835,-89.457,
8808379.000,-45.747,-7.169,96.771,89.612,45.749,-89.444,
8808382.000,-45.613,-7.300,96.887,89.595,45.615,-89.422,
8808384.000,-45.521,-7.390,96.967,89.584,45.523,-89.407,
8808386.000,-45.427,-7.481,97.048,89.572,45.429,-89.391,
8808387.000,-45.379,-7.528,97.089,89.566,45.381,-89.383,
8808390.000,-45.231,-7.670,97.214,89.548,45.233,-89.358,
8808392.000,-45.130,-7.766,97.299,89.534,45.132,-89.340,
8808394.000,-45.026,-7.865,97.386,89.521,45.028,-89.322,
8808397.000,-44.866,-8.016,97.518,89.499,44.868,-89.294,
8808399.000,-44.756,-8.119,97.608,89.485,44.758,-89.274,
8808402.000,-44.586,-8.276,97.746,89.461,44.589,-89.244,
8808404.000,-44.470,-8.383,97.839,89.445,44.473,-89.223,
8808406.000,-44.352,-8.492,97.934,89.428,44.355,-89.201,
8808408.000,-44.231,-8.602,98.029,89.411,44.234,-89.178,
8808410.000,-44.108,-8.714,98.126,89.393,44.111,-89.155,
8808412.000,-43.982,-8.827,98.224,89.374,43.985,-89.131,
8808414.000,-43.854,-8.942,98.323,89.355,43.857,-89.106,
8808416.000,-43.723,-9.058,98.422,89.335,43.727,-89.081,
8808418.000,-43.590,-9.175,98.523,89.315,43.594,-89.054,
8808420.000,-43.454,-9.294,98.625,89.294,43.458,-89.027,
8808422.000,-43.316,-9.414,98.728,89.272,43.321,-89.000,
8808423.000,-43.246,-9.474,98.780,89.261,43.251,-88.985,
8808424.000,-43.176,-9.535,98.832,89.250,43.180,-88.971,
8808426.000,-43.033,-9.658,98.936,89.226,43.037,-88.942,
8808428.000,-42.887,-9.782,99.041,89.202,42.892,-88.911,
