J1,J2,J3,J4,J5,J6,empty
4927333.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927335.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927337.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927340.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927342.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927345.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927346.000,2.884,39.471,107.851,-176.573,57.369,178.150,
4927350.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927351.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927353.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927355.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927357.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927360.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927362.000,2.794,40.787,105.163,-176.628,55.997,178.113,
4927381.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927383.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927386.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927389.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927391.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927394.000,2.648,43.187,100.293,-176.706,53.526,178.040,
4927410.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927412.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927414.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927416.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927419.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927420.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927423.000,2.512,45.779,95.069,-176.761,50.893,177.956,
4927440.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927443.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927445.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927448.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927450.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927453.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927454.000,2.393,48.409,89.801,-176.791,48.255,177.862,
4927457.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927459.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927461.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927463.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927465.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927468.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927470.000,2.334,49.866,86.895,-176.796,46.806,177.806,
4927473.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927475.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927477.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927480.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927482.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927484.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927485.000,2.278,51.365,83.913,-176.794,45.323,177.744,
4927489.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927491.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927493.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927495.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927497.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927500.000,2.229,52.811,81.043,-176.784,43.900,177.681,
4927518.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927520.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927522.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927525.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927527.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927530.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927532.000,2.133,55.937,74.862,-176.737,40.845,177.530,
4927548.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927550.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927553.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927555.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927557.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927560.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927562.000,2.048,59.160,68.518,-176.650,37.726,177.349,
4927580.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927582.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927584.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927587.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927589.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927591.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927593.000,1.970,62.715,61.550,-176.503,34.315,177.110,
4927611.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927614.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927616.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927618.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927621.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927623.000,1.901,66.505,54.153,-176.275,30.711,176.796,
4927625.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927627.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927630.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927632.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927635.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927637.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927639.000,1.870,68.414,50.437,-176.127,28.908,176.608,
4927641.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927643.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927646.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927648.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927651.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927653.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927655.000,1.841,70.493,46.402,-175.935,26.954,176.375,
4927658.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927660.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927663.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927666.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927669.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927671.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927672.000,1.814,72.596,42.327,-175.700,24.985,176.101,
4927689.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927692.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927694.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927697.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927699.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927702.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927703.000,1.771,76.645,34.507,-175.100,21.223,175.431,
4927721.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927723.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927725.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927727.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927730.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927732.000,1.740,80.459,27.170,-174.270,17.713,174.540,
4927749.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927751.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927753.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927755.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927758.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927759.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927761.000,1.720,83.713,20.935,-173.226,14.747,173.447,
4927764.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927766.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927769.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927771.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927773.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927775.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927776.000,1.713,85.135,18.216,-172.619,13.459,172.819,
4927781.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927782.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927784.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927787.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927788.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927790.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927792.000,1.707,86.493,15.624,-171.916,12.235,172.098,
4927797.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927800.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927802.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927804.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927806.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927809.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927811.000,1.703,87.689,13.343,-171.167,11.162,171.332,
4927813.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927815.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927817.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927820.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927822.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927824.000,1.700,88.672,11.472,-170.434,10.285,170.584,
4927827.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927830.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927832.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927835.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927837.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927840.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927841.000,1.697,89.585,9.737,-169.630,9.474,169.768,
4927859.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927861.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927863.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927866.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927869.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927871.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927873.000,1.694,91.006,7.038,-168.061,8.220,168.180,
4927891.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927893.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927894.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927897.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927900.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927902.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927903.000,1.693,92.058,5.043,-166.551,7.299,166.656,
4927923.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927925.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927927.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927930.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927932.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927934.000,1.692,92.857,3.529,-165.124,6.606,165.219,
4927952.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927954.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927956.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927958.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927960.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927963.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927965.000,1.692,93.432,2.441,-163.897,6.111,163.984,
4927983.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927986.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927987.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927990.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927992.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927995.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4927997.000,1.691,93.875,1.603,-162.808,5.733,162.889,
4928015.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928017.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928019.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928021.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928023.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928025.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928027.000,1.691,94.248,0.897,-161.774,5.416,161.850,
4928031.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928033.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928036.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928038.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928040.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928043.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928044.000,1.691,94.455,0.507,-161.149,5.242,161.222,
4928063.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928065.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928068.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928070.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928073.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928075.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928092.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928094.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928097.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928099.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928101.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928104.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928106.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928122.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928125.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928128.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928131.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928133.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928136.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928139.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928155.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928157.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928160.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928163.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928167.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928171.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928185.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928187.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928189.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928191.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928193.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928196.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928197.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928200.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928202.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928204.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928206.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928208.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928211.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928213.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928216.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928219.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928221.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928223.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928225.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928227.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928229.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928247.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928249.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928252.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928254.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928256.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928258.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928260.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928277.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928280.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928282.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928284.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928287.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928289.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928307.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928309.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928312.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928314.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928316.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928318.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928321.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928338.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928341.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928344.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928347.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928350.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928353.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928355.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928370.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928373.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928375.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928377.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928380.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928382.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928384.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928402.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928405.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928408.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928410.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928413.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928416.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928419.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928434.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928437.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928440.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928443.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928445.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928447.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928463.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928465.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928467.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928469.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928472.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928474.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928476.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928479.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928481.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928483.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928486.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928488.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928490.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928491.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928493.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928496.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928498.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928500.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928502.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928504.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928506.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928509.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928511.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928514.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928516.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928518.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928521.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928523.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928526.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928529.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928531.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928534.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928536.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928539.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928542.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928544.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928546.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928549.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928551.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928554.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928556.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928559.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928562.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928564.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928566.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928568.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928570.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928573.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928576.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928578.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928580.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928583.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928585.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928588.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928590.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928593.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928596.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928598.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928601.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928603.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928605.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928606.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928610.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928612.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928614.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928616.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928617.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928618.000,1.691,94.514,0.395,-160.960,5.192,161.033,
4928621.000,1.691,94.514,0.395,-160.960,5.192,161.033,
