X,Y,Z,rX,rY,rZ,empty
3876396.000,278.558,-30.000,160.000,-180.000,0.000,0.000,
3876399.000,279.278,-30.000,160.000,-180.000,0.000,0.000,
3876401.000,280.323,-30.000,160.000,-180.000,0.000,0.000,
3876403.000,280.997,-30.000,160.000,-180.000,0.000,0.000,
3876405.000,281.652,-30.000,160.000,-180.000,0.000,0.000,
3876407.000,282.289,-30.000,160.000,-180.000,0.000,0.000,
3876410.000,283.211,-30.000,160.000,-180.000,0.000,0.000,
3876413.000,284.093,-30.000,160.000,-180.000,0.000,0.000,
3876417.000,285.210,-30.000,160.000,-180.000,0.000,0.000,
3876418.000,285.478,-30.000,160.000,-180.000,0.000,0.000,
3876421.000,286.260,-30.000,160.000,-180.000,0.000,0.000,
3876423.000,286.761,-30.000,160.000,-180.000,0.000,0.000,
3876426.000,287.484,-30.000,160.000,-180.000,0.000,0.000,
3876429.000,288.172,-30.000,160.000,-180.000,0.000,0.000,
3876431.000,288.613,-30.000,160.000,-180.000,0.000,0.000,
3876433.000,289.039,-30.000,160.000,-180.000,0.000,0.000,
3876435.000,289.451,-30.000,160.000,-180.000,0.000,0.000,
3876437.000,289.850,-30.000,160.000,-180.000,0.000,0.000,
3876440.000,290.423,-30.000,160.000,-180.000,0.000,0.000,
3876444.000,291.142,-30.000,160.000,-180.000,0.000,0.000,
3876445.000,291.314,-30.000,160.000,-180.000,0.000,0.000,
3876447.000,291.649,-30.000,160.000,-180.000,0.000,0.000,
3876450.000,292.130,-30.000,160.000,-180.000,0.000,0.000,
3876453.000,292.585,-30.000,160.000,-180.000,0.000,0.000,
3876455.000,292.875,-30.000,160.000,-180.000,0.000,0.000,
3876458.000,293.291,-30.000,160.000,-180.000,0.000,0.000,
3876459.000,293.425,-30.000,160.000,-180.000,0.000,0.000,
3876462.000,293.811,-30.000,160.000,-180.000,0.000,0.000,
3876466.000,294.294,-30.000,160.000,-180.000,0.000,0.000,
3876469.000,294.741,-30.000,160.000,-180.000,0.000,0.000,
3876473.000,295.055,-30.000,160.000,-180.000,0.000,0.000,
3876475.000,295.254,-30.000,160.000,-180.000,0.000,0.000,
3876477.000,295.446,-30.000,160.000,-180.000,0.000,0.000,
3876480.000,295.720,-30.000,160.000,-180.000,0.000,0.000,
3876483.000,295.979,-30.000,160.000,-180.000,0.000,0.000,
3876485.000,296.143,-30.000,160.000,-180.000,0.000,0.000,
3876488.000,296.377,-30.000,160.000,-180.000,0.000,0.000,
3876490.000,296.526,-30.000,160.000,-180.000,0.000,0.000,
3876493.000,296.738,-30.000,160.000,-180.000,0.000,0.000,
3876496.000,296.938,-30.000,160.000,-180.000,0.000,0.000,
3876499.000,297.126,-30.000,160.000,-180.000,0.000,0.000,
3876503.000,297.360,-30.000,160.000,-180.000,0.000,0.000,
3876504.000,297.360,-30.000,160.000,-180.000,0.000,0.000,
3876506.000,297.523,-30.000,160.000,-180.000,0.000,0.000,
3876509.000,297.677,-29.999,160.000,-180.000,0.000,0.000,
3876512.000,297.821,-30.000,160.000,-180.000,0.000,0.000,
3876514.000,297.913,-30.000,160.000,-180.000,0.000,0.000,
3876516.000,298.000,-30.000,160.000,-180.000,0.000,0.000,
3876517.000,298.043,-29.999,160.000,-180.000,0.000,0.000,
3876518.000,298.085,-30.000,160.000,-180.000,0.000,0.000,
3876521.000,298.205,-30.000,160.000,-180.000,0.000,0.000,
3876523.000,298.281,-30.000,160.000,-180.000,0.000,0.000,
3876528.000,298.423,-30.000,160.000,-180.000,0.000,0.000,
3876530.000,298.523,-30.000,160.000,-180.000,0.000,0.000,
3876531.000,298.523,-30.000,160.000,-180.000,0.000,0.000,
3876532.000,298.555,-30.000,160.000,-180.000,0.000,0.000,
3876534.000,298.646,-30.000,160.000,-180.000,0.000,0.000,
3876538.000,298.760,-30.000,160.000,-180.000,0.000,0.000,
3876540.000,298.813,-30.000,160.000,-180.000,0.000,0.000,
3876543.000,298.889,-30.000,160.000,-180.000,0.000,0.000,
3876544.000,298.913,-30.000,160.000,-180.000,0.000,0.000,
3876545.000,298.937,-30.000,160.000,-180.000,0.000,0.000,
3876546.000,299.005,-30.000,160.000,-180.000,0.000,0.000,
3876550.000,299.049,-30.000,160.000,-180.000,0.000,0.000,
3876553.000,299.110,-30.000,160.000,-180.000,0.000,0.000,
3876555.000,299.168,-30.000,160.000,-180.000,0.000,0.000,
3876558.000,299.204,-30.000,160.000,-180.000,0.000,0.000,
3876559.000,299.204,-30.000,160.000,-180.000,0.000,0.000,
3876562.000,299.273,-30.000,160.000,-180.000,0.000,0.000,
3876564.000,299.305,-30.000,160.000,-180.000,0.000,0.000,
3876567.000,299.350,-29.999,160.000,-180.000,0.000,0.000,
3876569.000,299.379,-30.000,160.000,-180.000,0.000,0.000,
3876571.000,299.407,-30.000,160.000,-180.000,0.000,0.000,
3876574.000,299.446,-30.000,160.000,-180.000,0.000,0.000,
3876576.000,299.471,-29.999,160.000,-180.000,0.000,0.000,
3876579.000,299.507,-30.000,160.000,-180.000,0.000,0.000,
3876582.000,299.540,-30.000,160.000,-180.000,0.000,0.000,
3876584.000,299.561,-30.000,160.000,-180.000,0.000,0.000,
3876586.000,299.581,-30.000,160.000,-180.000,0.000,0.000,
3876589.000,299.609,-30.000,160.000,-180.000,0.000,0.000,
3876591.000,299.628,-30.000,160.000,-180.000,0.000,0.000,
3876594.000,299.653,-30.000,160.000,-180.000,0.000,0.000,
3876596.000,299.669,-30.000,160.000,-180.000,0.000,0.000,
3876599.000,299.692,-30.000,160.000,-180.000,0.000,0.000,
3876603.000,299.721,-30.000,160.000,-180.000,0.000,0.000,
3876605.000,299.734,-30.000,160.000,-180.000,0.000,0.000,
3876607.000,299.747,-30.000,160.000,-180.000,0.000,0.000,
3876610.000,299.765,-30.000,160.000,-180.000,0.000,0.000,
3876612.000,299.777,-30.000,160.000,-180.000,0.000,0.000,
3876614.000,299.788,-30.000,160.000,-180.000,0.000,0.000,
3876617.000,299.804,-30.000,160.000,-180.000,0.000,0.000,
3876618.000,299.809,-30.000,160.000,-180.000,0.000,0.000,
3876620.000,299.818,-30.000,160.000,-180.000,0.000,0.000,
3876622.000,299.828,-30.000,160.000,-180.000,0.000,0.000,
3876625.000,299.841,-30.000,160.000,-180.000,0.000,0.000,
3876629.000,299.857,-30.000,160.000,-180.000,0.000,0.000,
3876630.000,299.857,-30.000,160.000,-180.000,0.000,0.000,
3876632.000,299.869,-30.000,160.000,-180.000,0.000,0.000,
3876634.000,299.876,-30.000,160.000,-180.000,0.000,0.000,
3876636.000,299.883,-30.000,160.000,-180.000,0.000,0.000,
3876641.000,299.899,-30.000,160.000,-180.000,0.000,0.000,
3876642.000,299.899,-30.000,160.000,-180.000,0.000,0.000,
3876644.000,299.907,-30.000,160.000,-180.000,0.000,0.000,
3876646.000,299.913,-30.000,160.000,-180.000,0.000,0.000,
3876648.000,299.918,-30.000,160.000,-180.000,0.000,0.000,
3876651.000,299.926,-29.999,160.000,-180.000,0.000,0.000,
3876654.000,299.933,-30.000,160.000,-180.000,0.000,0.000,
3876656.000,299.937,-30.000,160.000,-180.000,0.000,0.000,
3876659.000,299.944,-30.000,160.000,-180.000,0.000,0.000,
3876663.000,299.951,-30.000,160.000,-180.000,0.000,0.000,
3876666.000,299.957,-30.000,160.000,-180.000,0.000,0.000,
3876670.000,299.964,-30.000,160.000,-180.000,0.000,0.000,
3876672.000,299.967,-30.000,160.000,-180.000,0.000,0.000,
3876673.000,299.968,-30.000,160.000,-180.000,0.000,0.000,
3876677.000,299.974,-30.000,160.000,-180.000,0.000,0.000,
3876680.000,299.978,-30.000,160.000,-180.000,0.000,0.000,
3876683.000,299.982,-30.000,160.000,-180.000,0.000,0.000,
3876687.000,299.987,-30.000,160.000,-180.000,0.000,0.000,
3876689.000,299.989,-30.000,160.000,-180.000,0.000,0.000,
3876692.000,299.992,-30.000,160.000,-180.000,0.000,0.000,
3876695.000,299.995,-30.000,160.000,-180.000,0.000,0.000,
3876698.000,299.998,-30.000,160.000,-180.000,0.000,0.000,
3876702.000,300.000,-30.000,160.000,-180.000,0.000,0.000,
3876703.000,300.000,-30.000,160.000,-180.000,0.000,0.000,
3876705.000,299.999,-30.000,160.000,-180.000,0.000,0.000,
3876708.000,299.996,-30.000,160.000,-180.000,0.000,0.000,
3876711.000,299.993,-29.999,160.000,-180.000,0.000,0.000,
3876712.000,299.992,-29.999,160.000,-180.000,0.000,0.000,
3876714.000,299.990,-29.999,160.000,-180.000,0.000,0.000,
3876715.000,299.989,-29.999,160.000,-180.000,0.000,0.000,
3876717.000,299.987,-29.999,160.000,-180.000,0.000,0.000,
3876719.000,299.985,-30.000,160.000,-180.000,0.000,0.000,
3876722.000,299.981,-30.000,160.000,-180.000,0.000,0.000,
3876725.000,299.977,-30.000,160.000,-180.000,0.000,0.000,
3876728.000,299.973,-29.999,160.000,-180.000,0.000,0.000,
3876729.000,299.973,-29.999,160.000,-180.000,0.000,0.000,
3876730.000,299.972,-29.999,160.000,-180.000,0.000,0.000,
3876732.000,299.967,-30.000,160.000,-180.000,0.000,0.000,
3876736.000,299.961,-29.999,160.000,-180.000,0.000,0.000,
3876738.000,299.957,-29.999,160.000,-180.000,0.000,0.000,
3876740.000,299.954,-30.000,160.000,-180.000,0.000,0.000,
3876741.000,299.952,-29.999,160.000,-180.000,0.000,0.000,
3876742.000,299.952,-29.999,160.000,-180.000,0.000,0.000,
3876744.000,299.946,-29.999,160.000,-180.000,0.000,0.000,
3876748.000,299.938,-29.999,160.000,-180.000,0.000,0.000,
3876750.000,299.933,-30.000,160.000,-180.000,0.000,0.000,
3876752.000,299.928,-29.999,160.000,-180.000,0.000,0.000,
3876754.000,299.924,-30.000,160.000,-180.000,0.000,0.000,
3876755.000,299.924,-30.000,160.000,-180.000,0.000,0.000,
3876759.000,299.911,-30.000,160.000,-180.000,0.000,0.000,
3876761.000,299.905,-30.000,160.000,-180.000,0.000,0.000,
3876764.000,299.896,-30.000,160.000,-180.000,0.000,0.000,
3876765.000,299.893,-29.999,160.000,-180.000,0.000,0.000,
3876766.000,299.893,-29.999,160.000,-180.000,0.000,0.000,
3876771.000,299.873,-29.999,160.000,-180.000,0.000,0.000,
3876774.000,299.862,-30.000,160.000,-180.000,0.000,0.000,
3876776.000,299.854,-30.000,160.000,-180.000,0.000,0.000,
3876777.000,299.854,-30.000,160.000,-180.000,0.000,0.000,
3876779.000,299.842,-30.000,160.000,-180.000,0.000,0.000,
3876782.000,299.828,-30.000,160.000,-180.000,0.000,0.000,
3876787.000,299.804,-29.999,160.000,-180.000,0.000,0.000,
3876789.000,299.794,-29.999,160.000,-180.000,0.000,0.000,
3876790.000,299.789,-29.999,160.000,-180.000,0.000,0.000,
3876792.000,299.778,-29.999,160.000,-180.000,0.000,0.000,
3876794.000,299.766,-29.999,160.000,-180.000,0.000,0.000,
3876798.000,299.742,-29.999,160.000,-180.000,0.000,0.000,
3876801.000,299.722,-29.999,160.000,-180.000,0.000,0.000,
3876804.000,299.701,-30.000,160.000,-180.000,0.000,0.000,
3876806.000,299.686,-30.000,160.000,-180.000,0.000,0.000,
3876808.000,299.671,-30.000,160.000,-180.000,0.000,0.000,
3876809.000,299.671,-30.000,160.000,-180.000,0.000,0.000,
3876814.000,299.620,-29.999,160.000,-180.000,0.000,0.000,
3876816.000,299.602,-30.000,160.000,-180.000,0.000,0.000,
3876820.000,299.562,-29.999,160.000,-180.000,0.000,0.000,
3876822.000,299.541,-30.000,160.000,-180.000,0.000,0.000,
3876823.000,299.531,-29.999,160.000,-180.000,0.000,0.000,
3876825.000,299.508,-30.000,160.000,-180.000,0.000,0.000,
3876828.000,299.473,-29.999,160.000,-180.000,0.000,0.000,
3876831.000,299.435,-30.000,160.000,-180.000,0.000,0.000,
3876834.000,299.395,-30.000,160.000,-180.000,0.000,0.000,
3876838.000,299.338,-29.999,160.000,-180.000,0.000,0.000,
3876840.000,299.323,-29.999,160.000,-180.000,0.000,0.000,
3876843.000,299.259,-30.000,160.000,-180.000,0.000,0.000,
3876846.000,299.207,-29.999,160.000,-180.000,0.000,0.000,
3876850.000,299.133,-29.999,160.000,-180.000,0.000,0.000,
3876853.000,299.073,-29.999,160.000,-180.000,0.000,0.000,
3876855.000,299.030,-29.999,160.000,-180.000,0.000,0.000,
3876856.000,299.030,-29.999,160.000,-180.000,0.000,0.000,
3876860.000,298.917,-29.999,160.000,-180.000,0.000,0.000,
3876863.000,298.843,-30.000,160.000,-180.000,0.000,0.000,
3876866.000,298.764,-30.000,160.000,-180.000,0.000,0.000,
3876868.000,298.709,-29.999,160.000,-180.000,0.000,0.000,
3876869.000,298.680,-30.000,160.000,-180.000,0.000,0.000,
3876872.000,298.591,-30.000,160.000,-180.000,0.000,0.000,
3876875.000,298.495,-30.000,160.000,-180.000,0.000,0.000,
3876878.000,298.394,-30.000,160.000,-180.000,0.000,0.000,
3876881.000,298.323,-30.000,160.000,-180.000,0.000,0.000,
3876882.000,298.323,-30.000,160.000,-180.000,0.000,0.000,
3876886.000,298.091,-30.000,160.000,-180.000,0.000,0.000,
3876888.000,297.963,-30.000,160.000,-180.000,0.000,0.000,
3876891.000,297.874,-30.000,160.000,-180.000,0.000,0.000,
3876893.000,297.781,-30.000,160.000,-180.000,0.000,0.000,
3876894.000,297.781,-30.000,160.000,-180.000,0.000,0.000,
3876896.000,297.634,-29.999,160.000,-180.000,0.000,0.000,
3876900.000,297.423,-30.000,160.000,-180.000,0.000,0.000,
3876903.000,297.254,-29.999,160.000,-180.000,0.000,0.000,
3876905.000,297.135,-30.000,160.000,-180.000,0.000,0.000,
3876906.000,297.074,-29.999,160.000,-180.000,0.000,0.000,
3876907.000,297.011,-30.000,160.000,-180.000,0.000,0.000,
3876912.000,296.679,-29.999,160.000,-180.000,0.000,0.000,
3876915.000,296.463,-30.000,160.000,-180.000,0.000,0.000,
3876916.000,296.389,-29.999,160.000,-180.000,0.000,0.000,
3876918.000,296.234,-29.999,160.000,-180.000,0.000,0.000,
3876920.000,296.074,-30.000,160.000,-180.000,0.000,0.000,
3876923.000,295.821,-30.000,160.000,-180.000,0.000,0.000,
3876928.000,295.366,-30.000,160.000,-180.000,0.000,0.000,
3876929.000,295.269,-30.000,160.000,-180.000,0.000,0.000,
3876930.000,295.170,-30.000,160.000,-180.000,0.000,0.000,
3876932.000,294.968,-30.000,160.000,-180.000,0.000,0.000,
3876936.000,294.538,-29.999,160.000,-180.000,0.000,0.000,
3876939.000,294.194,-30.000,160.000,-180.000,0.000,0.000,
3876941.000,293.954,-29.999,160.000,-180.000,0.000,0.000,
3876942.000,293.830,-30.000,160.000,-180.000,0.000,0.000,
3876944.000,293.575,-29.999,160.000,-180.000,0.000,0.000,
3876947.000,293.176,-29.999,160.000,-180.000,0.000,0.000,
3876952.000,292.458,-29.999,160.000,-180.000,0.000,0.000,
3876955.000,291.996,-30.000,160.000,-180.000,0.000,0.000,
3876956.000,291.836,-30.000,160.000,-180.000,0.000,0.000,
3876958.000,291.507,-30.000,160.000,-180.000,0.000,0.000,
3876962.000,290.815,-29.999,160.000,-180.000,0.000,0.000,
3876966.000,290.072,-30.000,160.000,-180.000,0.000,0.000,
3876969.000,289.481,-29.999,160.000,-180.000,0.000,0.000,
3876970.000,289.277,-29.999,160.000,-180.000,0.000,0.000,
3876971.000,289.070,-30.000,160.000,-180.000,0.000,0.000,
3876975.000,288.205,-30.000,160.000,-180.000,0.000,0.000,
3876978.000,287.519,-29.999,160.000,-180.000,0.000,0.000,
3876982.000,286.550,-29.999,160.000,-180.000,0.000,0.000,
3876983.000,286.550,-29.999,160.000,-180.000,0.000,0.000,
3876984.000,286.298,-30.000,160.000,-180.000,0.000,0.000,
3876987.000,285.250,-30.000,160.000,-180.000,0.000,0.000,
3876990.000,284.420,-29.999,160.000,-180.000,0.000,0.000,
3876995.000,282.953,-29.999,160.000,-180.000,0.000,0.000,
3876996.000,282.646,-29.999,160.000,-180.000,0.000,0.000,
3876997.000,282.335,-30.000,160.000,-180.000,0.000,0.000,
3876999.000,281.700,-29.999,160.000,-180.000,0.000,0.000,
3877002.000,280.712,-30.000,160.000,-180.000,0.000,0.000,
3877005.000,279.683,-30.000,160.000,-180.000,0.000,0.000,
3877010.000,277.874,-30.000,160.000,-180.000,0.000,0.000,
3877012.000,277.116,-30.000,160.000,-180.000,0.000,0.000,
3877013.000,277.116,-30.000,160.000,-180.000,0.000,0.000,
3877015.000,275.944,-29.999,160.000,-180.000,0.000,0.000,
3877017.000,275.138,-30.000,160.000,-180.000,0.000,0.000,
3877022.000,273.036,-29.999,160.000,-180.000,0.000,0.000,
3877023.000,272.601,-30.000,160.000,-180.000,0.000,0.000,
3877024.000,272.160,-30.000,160.000,-180.000,0.000,0.000,
3877025.000,271.715,-30.000,160.000,-180.000,0.000,0.000,
3877028.000,270.349,-30.000,160.000,-180.000,0.000,0.000,
3877033.000,267.973,-30.000,160.000,-180.000,0.000,0.000,
3877036.000,266.488,-29.999,160.000,-180.000,0.000,0.000,
3877038.000,265.473,-30.000,160.000,-180.000,0.000,0.000,
3877039.000,265.473,-30.000,160.000,-180.000,0.000,0.000,
3877042.000,263.383,-30.000,160.000,-180.000,0.000,0.000,
3877045.000,261.765,-29.999,160.000,-180.000,0.000,0.000,
3877050.000,258.971,-30.000,160.000,-180.000,0.000,0.000,
3877051.000,258.398,-30.000,160.000,-180.000,0.000,0.000,
3877052.000,257.820,-30.000,160.000,-180.000,0.000,0.000,
3877055.000,256.058,-30.000,160.000,-180.000,0.000,0.000,
3877058.000,254.256,-30.000,160.000,-180.000,0.000,0.000,
3877063.000,251.162,-30.000,160.000,-180.000,0.000,0.000,
3877065.000,249.893,-30.000,160.000,-180.000,0.000,0.000,
3877066.000,249.253,-30.000,160.000,-180.000,0.000,0.000,
3877067.000,249.253,-30.000,160.000,-180.000,0.000,0.000,
3877069.000,247.305,-29.999,160.000,-180.000,0.000,0.000,
3877072.000,245.321,-30.000,160.000,-180.000,0.000,0.000,
3877077.000,241.934,-29.999,160.000,-180.000,0.000,0.000,
3877080.000,239.855,-30.000,160.000,-180.000,0.000,0.000,
3877081.000,239.855,-30.000,160.000,-180.000,0.000,0.000,
3877082.000,238.451,-29.999,160.000,-180.000,0.000,0.000,
3877085.000,236.317,-29.999,160.000,-180.000,0.000,0.000,
3877090.000,232.692,-30.000,160.000,-180.000,0.000,0.000,
3877093.000,230.477,-29.999,160.000,-180.000,0.000,0.000,
3877094.000,229.732,-29.999,160.000,-180.000,0.000,0.000,
3877095.000,228.984,-30.000,160.000,-180.000,0.000,0.000,
3877096.000,228.233,-30.000,160.000,-180.000,0.000,0.000,
3877099.000,225.962,-30.000,160.000,-180.000,0.000,0.000,
3877104.000,222.119,-30.000,160.000,-180.000,0.000,0.000,
3877107.000,219.781,-29.999,160.000,-180.000,0.000,0.000,
3877108.000,218.996,-30.000,160.000,-180.000,0.000,0.000,
3877109.000,218.208,-29.999,160.000,-180.000,0.000,0.000,
3877110.000,217.418,-29.999,160.000,-180.000,0.000,0.000,
3877114.000,214.234,-29.999,160.000,-180.000,0.000,0.000,
3877117.000,211.822,-30.000,160.000,-180.000,0.000,0.000,
3877120.000,209.389,-30.000,160.000,-180.000,0.000,0.000,
3877122.000,207.756,-29.999,160.000,-180.000,0.000,0.000,
3877123.000,206.937,-29.999,160.000,-180.000,0.000,0.000,
3877125.000,205.292,-30.000,160.000,-180.000,0.000,0.000,
3877130.000,201.147,-30.000,160.000,-180.000,0.000,0.000,
3877133.000,198.638,-30.000,160.000,-180.000,0.000,0.000,
3877136.000,196.114,-30.000,160.000,-180.000,0.000,0.000,
3877137.000,196.114,-30.000,160.000,-180.000,0.000,0.000,
3877138.000,195.269,-30.000,160.000,-180.000,0.000,0.000,
3877142.000,191.022,-30.000,160.000,-180.000,0.000,0.000,
3877144.000,189.313,-30.000,160.000,-180.000,0.000,0.000,
3877147.000,186.739,-30.000,160.000,-180.000,0.000,0.000,
3877150.000,184.153,-29.999,160.000,-180.000,0.000,0.000,
3877152.000,182.423,-30.000,160.000,-180.000,0.000,0.000,
3877153.000,181.556,-30.000,160.000,-180.000,0.000,0.000,
3877157.000,178.077,-30.000,160.000,-180.000,0.000,0.000,
3877159.000,176.331,-30.000,160.000,-180.000,0.000,0.000,
3877162.000,173.704,-30.000,160.000,-180.000,0.000,0.000,
3877165.000,171.068,-30.000,160.000,-180.000,0.000,0.000,
3877167.000,169.305,-30.000,160.000,-180.000,0.000,0.000,
3877171.000,165.770,-29.999,160.000,-180.000,0.000,0.000,
3877173.000,163.998,-29.999,160.000,-180.000,0.000,0.000,
3877176.000,161.333,-30.000,160.000,-180.000,0.000,0.000,
3877178.000,159.553,-29.999,160.000,-180.000,0.000,0.000,
3877180.000,157.769,-30.000,160.000,-180.000,0.000,0.000,
3877181.000,156.877,-30.000,160.000,-180.000,0.000,0.000,
3877185.000,153.299,-29.999,160.000,-180.000,0.000,0.000,
3877187.000,151.507,-30.000,160.000,-180.000,0.000,0.000,
3877190.000,148.813,-29.999,160.000,-180.000,0.000,0.000,
3877192.000,147.015,-29.999,160.000,-180.000,0.000,0.000,
3877194.000,145.214,-30.000,160.000,-180.000,0.000,0.000,
3877196.000,143.412,-30.000,160.000,-180.000,0.000,0.000,
3877198.000,141.607,-30.000,160.000,-180.000,0.000,0.000,
3877201.000,138.896,-30.000,160.000,-180.000,0.000,0.000,
3877203.000,137.087,-30.000,160.000,-180.000,0.000,0.000,
3877205.000,135.276,-29.999,160.000,-180.000,0.000,0.000,
3877208.000,132.556,-29.999,160.000,-180.000,0.000,0.000,
3877213.000,128.015,-29.999,160.000,-180.000,0.000,0.000,
3877216.000,125.286,-30.000,160.000,-180.000,0.000,0.000,
3877217.000,124.376,-30.000,160.000,-180.000,0.000,0.000,
3877218.000,123.465,-30.000,160.000,-180.000,0.000,0.000,
3877220.000,121.643,-30.000,160.000,-180.000,0.000,0.000,
3877225.000,117.082,-29.999,160.000,-180.000,0.000,0.000,
3877228.000,114.342,-29.999,160.000,-180.000,0.000,0.000,
3877230.000,112.515,-30.000,160.000,-180.000,0.000,0.000,
3877233.000,109.771,-30.000,160.000,-180.000,0.000,0.000,
3877236.000,107.025,-29.999,160.000,-180.000,0.000,0.000,
3877238.000,105.194,-30.000,160.000,-180.000,0.000,0.000,
3877242.000,101.528,-30.000,160.000,-180.000,0.000,0.000,
3877244.000,99.694,-29.999,160.000,-180.000,0.000,0.000,
3877247.000,96.942,-30.000,160.000,-180.000,0.000,0.000,
3877249.000,95.106,-29.999,160.000,-180.000,0.000,0.000,
3877250.000,94.188,-30.000,160.000,-180.000,0.000,0.000,
3877251.000,93.269,-30.000,160.000,-180.000,0.000,0.000,
3877255.000,89.595,-30.000,160.000,-180.000,0.000,0.000,
3877257.000,87.756,-30.000,160.000,-180.000,0.000,0.000,
3877260.000,85.918,-30.000,160.000,-180.000,0.000,0.000,
3877262.000,83.158,-30.000,160.000,-180.000,0.000,0.000,
3877265.000,81.318,-30.000,160.000,-180.000,0.000,0.000,
3877269.000,76.716,-29.999,160.000,-180.000,0.000,0.000,
3877271.000,74.874,-30.000,160.000,-180.000,0.000,0.000,
3877273.000,73.032,-30.000,160.000,-180.000,0.000,0.000,
3877276.000,70.268,-30.000,160.000,-180.000,0.000,0.000,
3877278.000,68.425,-30.000,160.000,-180.000,0.000,0.000,
3877281.000,66.581,-29.999,160.000,-180.000,0.000,0.000,
3877286.000,61.049,-29.999,160.000,-180.000,0.000,0.000,
3877288.000,59.204,-30.000,160.000,-180.000,0.000,0.000,
3877291.000,56.436,-29.999,160.000,-180.000,0.000,0.000,
3877293.000,54.591,-29.999,160.000,-180.000,0.000,0.000,
3877296.000,51.822,-30.000,160.000,-180.000,0.000,0.000,
3877299.000,49.053,-30.000,160.000,-180.000,0.000,0.000,
3877302.000,46.283,-30.000,160.000,-180.000,0.000,0.000,
3877304.000,44.436,-30.000,160.000,-180.000,0.000,0.000,
3877306.000,42.589,-30.000,160.000,-180.000,0.000,0.000,
3877309.000,39.818,-30.000,160.000,-180.000,0.000,0.000,
3877311.000,37.971,-30.000,160.000,-180.000,0.000,0.000,
3877313.000,36.123,-30.000,160.000,-180.000,0.000,0.000,
3877316.000,33.352,-29.999,160.000,-180.000,0.000,0.000,
3877318.000,31.504,-30.000,160.000,-180.000,0.000,0.000,
3877320.000,29.655,-29.999,160.000,-180.000,0.000,0.000,
3877322.000,27.807,-29.999,160.000,-180.000,0.000,0.000,
3877326.000,24.110,-30.000,160.000,-180.000,0.000,0.000,
3877328.000,22.261,-30.000,160.000,-180.000,0.000,0.000,
3877329.000,21.337,-30.000,160.000,-180.000,0.000,0.000,
3877331.000,19.488,-30.000,160.000,-180.000,0.000,0.000,
3877333.000,17.639,-29.999,160.000,-180.000,0.000,0.000,
3877336.000,14.865,-30.000,160.000,-180.000,0.000,0.000,
3877339.000,12.091,-30.000,160.000,-180.000,0.000,0.000,
3877341.000,10.242,-30.000,160.000,-180.000,0.000,0.000,
3877343.000,8.392,-29.999,160.000,-180.000,0.000,0.000,
3877344.000,7.467,-30.000,160.000,-180.000,0.000,0.000,
3877347.000,4.693,-29.999,160.000,-180.000,0.000,0.000,
3877348.000,3.768,-30.000,160.000,-180.000,0.000,0.000,
3877351.000,0.993,-30.000,160.000,-180.000,0.000,0.000,
3877353.000,-0.856,-30.000,160.000,-180.000,0.000,0.000,
3877356.000,-3.631,-29.999,160.000,-180.000,0.000,0.000,
3877358.000,-5.481,-30.000,160.000,-180.000,0.000,0.000,
3877360.000,-7.330,-29.999,160.000,-180.000,0.000,0.000,
3877363.000,-10.105,-30.000,160.000,-180.000,0.000,0.000,
3877365.000,-11.954,-29.999,160.000,-180.000,0.000,0.000,
3877367.000,-13.803,-30.000,160.000,-180.000,0.000,0.000,
3877369.000,-15.653,-30.000,160.000,-180.000,0.000,0.000,
3877371.000,-17.502,-30.000,160.000,-180.000,0.000,0.000,
3877375.000,-21.200,-30.000,160.000,-180.000,0.000,0.000,
3877376.000,-21.200,-30.000,160.000,-180.000,0.000,0.000,
3877378.000,-23.973,-30.000,160.000,-180.000,0.000,0.000,
3877381.000,-26.746,-30.000,160.000,-180.000,0.000,0.000,
3877383.000,-28.594,-30.000,160.000,-180.000,0.000,0.000,
3877386.000,-31.367,-30.000,160.000,-180.000,0.000,0.000,
3877388.000,-33.215,-30.000,160.000,-180.000,0.000,0.000,
3877390.000,-35.063,-30.000,160.000,-180.000,0.000,0.000,
3877392.000,-36.910,-30.000,160.000,-180.000,0.000,0.000,
3877395.000,-39.682,-30.000,160.000,-180.000,0.000,0.000,
3877398.000,-42.452,-30.000,160.000,-180.000,0.000,0.000,
3877401.000,-45.223,-30.000,160.000,-180.000,0.000,0.000,
3877402.000,-45.223,-30.000,160.000,-180.000,0.000,0.000,
3877404.000,-47.993,-30.000,160.000,-180.000,0.000,0.000,
3877407.000,-50.762,-30.000,160.000,-180.000,0.000,0.000,
3877409.000,-52.608,-30.000,160.000,-180.000,0.000,0.000,
3877414.000,-57.222,-30.000,160.000,-180.000,0.000,0.000,
3877415.000,-57.222,-30.000,160.000,-180.000,0.000,0.000,
3877417.000,-59.990,-30.000,160.000,-180.000,0.000,0.000,
3877420.000,-62.757,-30.000,160.000,-180.000,0.000,0.000,
3877422.000,-64.601,-30.000,160.000,-180.000,0.000,0.000,
3877424.000,-66.445,-30.000,160.000,-180.000,0.000,0.000,
3877427.000,-69.210,-30.000,160.000,-180.000,0.000,0.000,
3877429.000,-71.053,-30.000,160.000,-180.000,0.000,0.000,
3877431.000,-72.895,-30.000,160.000,-180.000,0.000,0.000,
3877434.000,-75.658,-30.000,160.000,-180.000,0.000,0.000,
3877436.000,-77.500,-30.000,160.000,-180.000,0.000,0.000,
